#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id 2	node2_external_id 2	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Rbm25	Ccar1	5023404	5016866	ENSMUSP00000048470	ENSMUSP00000020268	0	0	0	0	0.439	0	0	0	0.439
Metap2	Rps16	5036796	5031918	ENSMUSP00000138006	ENSMUSP00000103940	0.098	0	0	0	0.143	0.257	0	0.139	0.439
Rbm25	Zmat2	5023404	5015406	ENSMUSP00000048470	ENSMUSP00000001419	0	0	0	0	0.062	0	0	0.426	0.438
H2-D1	Cd74	5036038	5029925	ENSMUSP00000134570	ENSMUSP00000095171	0	0	0	0	0.380	0	0	0.131	0.438
Hmha1	Bcl2a1b	5030368	5025951	ENSMUSP00000097100	ENSMUSP00000065612	0	0	0	0	0.375	0	0	0.139	0.438
Arid4a	Baz1b	5021177	5015577	ENSMUSP00000035512	ENSMUSP00000002825	0	0	0	0	0.092	0.354	0	0.119	0.438
Ndufc1	Hint1	5021679	5016935	ENSMUSP00000038463	ENSMUSP00000020504	0	0	0	0	0.438	0	0	0	0.438
Hspa1b	Eif4a1	5035960	5034839	ENSMUSP00000133815	ENSMUSP00000127034	0	0	0	0	0.137	0.072	0	0.355	0.438
Rbm39	Ddx23	5032161	5015647	ENSMUSP00000105216	ENSMUSP00000003450	0	0	0	0	0.116	0.164	0	0.301	0.438
Nolc1	Eif3a	5035051	5018416	ENSMUSP00000128331	ENSMUSP00000025955	0	0	0	0	0.339	0	0	0.184	0.438
Nipbl	Smarca2	5025105	5018387	ENSMUSP00000059385	ENSMUSP00000025862	0	0	0	0	0.298	0.197	0	0.081	0.437
Bptf	Dek	5031630	5017315	ENSMUSP00000102374	ENSMUSP00000021807	0	0	0	0	0.062	0.425	0	0	0.437
Rpl36	Gtpbp4	5027972	5017245	ENSMUSP00000079340	ENSMUSP00000021574	0	0	0	0	0.062	0.425	0	0	0.437
Kat6a	Smarca4	5021633	5020945	ENSMUSP00000038181	ENSMUSP00000034707	0	0	0	0	0.065	0.197	0	0.310	0.437
Chd2	Brd4	5034711	5033502	ENSMUSP00000126352	ENSMUSP00000113070	0	0	0	0	0.230	0.197	0	0.163	0.437
Rpl36	Ubb	5027972	5016738	ENSMUSP00000079340	ENSMUSP00000019649	0	0	0	0	0.156	0.353	0	0.052	0.437
Hnrnpa2b1	Ik	5033031	5016008	ENSMUSP00000110103	ENSMUSP00000007042	0	0	0	0	0.351	0.168	0	0	0.437
C1qc	Cybb	5021383	5016368	ENSMUSP00000036747	ENSMUSP00000015484	0	0	0	0	0.356	0	0	0.160	0.436
Rpl18	Tceb2	5031793	5026018	ENSMUSP00000103365	ENSMUSP00000066210	0	0	0	0	0.436	0	0	0	0.436
Ssb	Cebpz	5029039	5018092	ENSMUSP00000088365	ENSMUSP00000024885	0	0	0	0	0.436	0	0	0	0.436
Eef1g	Nktr	5029779	5021083	ENSMUSP00000093955	ENSMUSP00000035112	0	0	0	0	0.113	0.118	0	0.337	0.436
Supt16	Smarca2	5022348	5018387	ENSMUSP00000042283	ENSMUSP00000025862	0	0	0	0	0.148	0.262	0	0.176	0.436
Kmt2e	Smarca2	5029548	5018387	ENSMUSP00000092569	ENSMUSP00000025862	0	0	0	0	0.185	0.160	0	0.241	0.435
Atpif1	Atp6v0b	5025790	5023254	ENSMUSP00000064282	ENSMUSP00000047682	0	0	0	0	0.100	0	0.360	0.098	0.435
Cd36	Cd14	5035671	5024683	ENSMUSP00000131832	ENSMUSP00000056669	0	0	0	0	0.171	0	0	0.346	0.435
Zfand2a	Spcs2	5027903	5022152	ENSMUSP00000078910	ENSMUSP00000041152	0	0	0	0	0	0	0	0.435	0.435
Ftl1	Rplp0	5029444	5028544	ENSMUSP00000092002	ENSMUSP00000083705	0	0	0	0	0.392	0	0	0.109	0.435
Ash1l	Supt16	5037095	5022348	ENSMUSP00000140251	ENSMUSP00000042283	0	0	0	0	0.088	0.126	0	0.347	0.435
Matr3	Pfn1	5034608	5016582	ENSMUSP00000125761	ENSMUSP00000018437	0	0	0	0	0	0	0	0.434	0.434
Pfdn5	Timm13	5035196	5016914	ENSMUSP00000129178	ENSMUSP00000020440	0	0	0	0	0.197	0	0	0.324	0.434
Inpp5d	Hmha1	5034992	5030368	ENSMUSP00000127941	ENSMUSP00000097100	0	0	0	0	0.428	0	0	0.050	0.434
Gtpbp4	Rps5	5017245	5015759	ENSMUSP00000021574	ENSMUSP00000004554	0	0	0	0	0.149	0	0	0.362	0.434
Chd3	Arid4a	5031994	5021177	ENSMUSP00000104301	ENSMUSP00000035512	0	0	0	0	0.093	0.362	0	0.099	0.433
Pfn1	Myh9	5016582	5016470	ENSMUSP00000018437	ENSMUSP00000016771	0	0	0	0	0.097	0.120	0	0.343	0.433
Chd4	Zc3h13	5025210	5017546	ENSMUSP00000060054	ENSMUSP00000022577	0	0	0	0	0.383	0.120	0	0	0.433
Hnrnpu	Ddx21	5023231	5022401	ENSMUSP00000047571	ENSMUSP00000042691	0	0	0	0	0.120	0.051	0	0.375	0.432
Ash1l	Ssrp1	5037095	5027581	ENSMUSP00000140251	ENSMUSP00000076971	0	0	0	0	0.053	0.126	0	0.369	0.432
Socs3	Il1r2	5025071	5018746	ENSMUSP00000059129	ENSMUSP00000027243	0	0	0	0	0.101	0	0	0.394	0.432
Pnisr	Prpf38b	5019524	5019374	ENSMUSP00000029911	ENSMUSP00000029480	0	0	0	0	0.321	0.198	0	0	0.432
Prrc2c	Rbm25	5036852	5023404	ENSMUSP00000138433	ENSMUSP00000048470	0	0	0	0	0.431	0	0	0	0.431
Hint1	Rps5	5016935	5015759	ENSMUSP00000020504	ENSMUSP00000004554	0.057	0	0	0	0.421	0	0	0	0.431
Rpl18a	Eif3a	5024944	5018416	ENSMUSP00000058368	ENSMUSP00000025955	0	0	0	0	0.346	0	0	0.166	0.431
Nolc1	Rpl18a	5035051	5024944	ENSMUSP00000128331	ENSMUSP00000058368	0	0	0	0	0.082	0.406	0	0	0.431
Chd3	Smc3	5031994	5018409	ENSMUSP00000104301	ENSMUSP00000025930	0.043	0	0	0	0.158	0.128	0	0.286	0.431
Ndufa7	Hint1	5021910	5016935	ENSMUSP00000039692	ENSMUSP00000020504	0	0	0	0	0.431	0	0	0	0.431
Rpl3	Ddx21	5028126	5022401	ENSMUSP00000080354	ENSMUSP00000042691	0	0	0	0	0.154	0.173	0	0.251	0.431
Chd4	Smc3	5025210	5018409	ENSMUSP00000060054	ENSMUSP00000025930	0.043	0	0	0	0.158	0.128	0	0.285	0.430
Ythdc1	Ccar1	5021813	5016866	ENSMUSP00000039133	ENSMUSP00000020268	0	0	0	0	0.430	0	0	0	0.430
Myo5a	Dync1h1	5033841	5016639	ENSMUSP00000116028	ENSMUSP00000018851	0	0	0	0	0.087	0.123	0	0.345	0.430
Smc1a	Smarca2	5022734	5018387	ENSMUSP00000044645	ENSMUSP00000025862	0.043	0	0	0	0.192	0.200	0	0.188	0.430
Ssb	Casp8ap2	5029039	5019538	ENSMUSP00000088365	ENSMUSP00000029950	0	0	0	0	0.380	0	0	0.119	0.430
Rpl37a	Hint1	5025033	5016935	ENSMUSP00000058919	ENSMUSP00000020504	0	0	0	0	0.430	0	0	0	0.430
Gm2036	Supt5	5031575	5015657	ENSMUSP00000102037	ENSMUSP00000003527	0	0	0	0	0	0	0	0.430	0.430
Baz1b	Supt6	5015577	5015506	ENSMUSP00000002825	ENSMUSP00000002121	0	0	0	0	0.123	0.135	0	0.309	0.430
Hspa1b	Rplp0	5035960	5028544	ENSMUSP00000133815	ENSMUSP00000083705	0	0	0	0	0.231	0.157	0	0.191	0.430
Chd4	Baz1a	5025210	5021918	ENSMUSP00000060054	ENSMUSP00000039757	0	0	0	0.539	0.101	0.197	0	0.544	0.429
Rbm5	Cd9	5036845	5020283	ENSMUSP00000138379	ENSMUSP00000032492	0	0	0	0	0	0	0	0.429	0.429
Inpp5d	Ly86	5034992	5017331	ENSMUSP00000127941	ENSMUSP00000021860	0	0	0	0	0.384	0	0	0.109	0.428
Ndufb7	D8Ertd738e	5021491	5016721	ENSMUSP00000037341	ENSMUSP00000019506	0	0	0	0	0.212	0	0	0.304	0.428
Uqcrq	Mrpl33	5024138	5019850	ENSMUSP00000053145	ENSMUSP00000031024	0	0	0	0	0.170	0	0	0.340	0.428
Atpif1	Cox5a	5025790	5015244	ENSMUSP00000064282	ENSMUSP00000000090	0	0	0	0	0.376	0	0	0.121	0.428
Cd63	Cd81	5031352	5022580	ENSMUSP00000100862	ENSMUSP00000043768	0	0	0	0.697	0.061	0.197	0	0.905	0.428
Baz1a	Arid4a	5021918	5021177	ENSMUSP00000039757	ENSMUSP00000035512	0	0	0	0	0.092	0.354	0	0.102	0.427
Rpl3	Atp5o	5028126	5017883	ENSMUSP00000080354	ENSMUSP00000023677	0.077	0	0	0	0.381	0	0	0.078	0.427
Lyz2	Cd14	5029184	5024683	ENSMUSP00000089801	ENSMUSP00000056669	0	0	0	0	0.247	0	0	0.270	0.427
Srek1	Ik	5027118	5016008	ENSMUSP00000074196	ENSMUSP00000007042	0	0	0	0	0.081	0.403	0	0	0.427
Atp5k	Hint1	5023828	5016935	ENSMUSP00000051222	ENSMUSP00000020504	0	0	0	0	0.303	0	0	0.211	0.427
Arhgap30	Tyrobp	5025106	5020344	ENSMUSP00000059389	ENSMUSP00000032800	0	0	0	0	0.426	0	0	0	0.426
Aldoa	Atp5o	5028656	5017883	ENSMUSP00000084846	ENSMUSP00000023677	0	0	0	0	0.198	0	0	0.313	0.426
Uqcr10	Supt5	5024399	5015657	ENSMUSP00000054856	ENSMUSP00000003527	0	0	0	0	0.426	0	0	0	0.426
Metap2	Rplp0	5036796	5028544	ENSMUSP00000138006	ENSMUSP00000083705	0.080	0	0	0	0.180	0.236	0	0.122	0.426
Hnrnpa2b1	Tuba1b	5033031	5027550	ENSMUSP00000110103	ENSMUSP00000076777	0	0	0	0	0.095	0.112	0	0.343	0.426
U2surp	Ythdc1	5027844	5021813	ENSMUSP00000078602	ENSMUSP00000039133	0	0	0	0	0.426	0	0	0	0.426
Hectd1	Macf1	5036330	5034076	ENSMUSP00000136449	ENSMUSP00000119600	0	0	0	0	0.114	0.087	0	0.346	0.425
Msn	Calr	5033503	5015702	ENSMUSP00000113071	ENSMUSP00000003912	0	0	0	0	0.080	0.179	0	0.300	0.425
Lgals3	Cd63	5033731	5031352	ENSMUSP00000114350	ENSMUSP00000100862	0	0	0	0	0.161	0.153	0	0.256	0.425
Rpl35	Atp5o	5028024	5017883	ENSMUSP00000079672	ENSMUSP00000023677	0.087	0	0	0	0.316	0	0	0.153	0.425
Prrc2c	Supt16	5036852	5022348	ENSMUSP00000138433	ENSMUSP00000042283	0	0	0	0	0.110	0	0	0.380	0.425
Prdx1	Eef1g	5033716	5029779	ENSMUSP00000114159	ENSMUSP00000093955	0	0	0	0	0.260	0.102	0	0.204	0.425
Rsf1	Supt6	5021504	5015506	ENSMUSP00000037409	ENSMUSP00000002121	0	0	0	0	0.062	0	0	0.412	0.424
Cxcl2	Cybb	5027242	5016368	ENSMUSP00000074885	ENSMUSP00000015484	0	0	0	0	0.186	0	0	0.322	0.424
H2-Eb1	C1qc	5027110	5021383	ENSMUSP00000074143	ENSMUSP00000036747	0	0	0	0	0.413	0	0	0.059	0.424
H2-Eb1	C1qb	5027110	5022002	ENSMUSP00000074143	ENSMUSP00000040246	0	0	0	0	0.367	0	0	0.126	0.423
Lyz2	Bcl2a1b	5029184	5025951	ENSMUSP00000089801	ENSMUSP00000065612	0	0	0	0	0.417	0	0	0.050	0.423
Bptf	Smc3	5031630	5018409	ENSMUSP00000102374	ENSMUSP00000025930	0	0	0	0	0.253	0.145	0	0.170	0.423
Lgals3	Clec4d	5033731	5020210	ENSMUSP00000114350	ENSMUSP00000032240	0	0	0	0	0.380	0.050	0	0.099	0.423
Ncl	Hspa9	5018808	5018181	ENSMUSP00000027438	ENSMUSP00000025217	0	0	0	0	0.259	0.159	0	0.148	0.423
Mpeg1	Clec4n	5032753	5017993	ENSMUSP00000108573	ENSMUSP00000024118	0	0	0	0	0.423	0	0	0	0.423
H3f3b	Arid4a	5031582	5021177	ENSMUSP00000102062	ENSMUSP00000035512	0	0	0	0	0.050	0.365	0	0.120	0.422
Prrc2c	Trip12	5036852	5018802	ENSMUSP00000138433	ENSMUSP00000027421	0	0	0	0	0.175	0	0	0.328	0.422
Rpl18	Psmb1	5031793	5016329	ENSMUSP00000103365	ENSMUSP00000014913	0	0	0	0	0.400	0	0	0.075	0.422
Ash1l	Phf3	5037095	5036985	ENSMUSP00000140251	ENSMUSP00000139610	0	0	0	0	0.339	0	0	0.160	0.422
Hspa1b	Pmaip1	5035960	5018244	ENSMUSP00000133815	ENSMUSP00000025399	0	0	0	0	0	0	0	0.423	0.422
Rbm39	U2surp	5032161	5027844	ENSMUSP00000105216	ENSMUSP00000078602	0	0	0	0.551	0.306	0	0	0.399	0.422
Tuba1b	Hsp90ab1	5027550	5018045	ENSMUSP00000076777	ENSMUSP00000024739	0	0	0	0	0.185	0.080	0	0.290	0.421
H3f3b	Smarca2	5031582	5018387	ENSMUSP00000102062	ENSMUSP00000025862	0	0	0	0	0.051	0.314	0	0.183	0.421
Rplp0	Eif3a	5028544	5018416	ENSMUSP00000083705	ENSMUSP00000025955	0	0	0	0	0.288	0	0	0.219	0.421
Lgals3	Gdf15	5033731	5015689	ENSMUSP00000114350	ENSMUSP00000003808	0	0	0	0	0.088	0	0	0.391	0.421
Fcer1g	Apbb1ip	5027898	5016294	ENSMUSP00000078875	ENSMUSP00000014290	0	0	0	0	0.415	0	0	0.052	0.421
Rps25	Timm13	5027947	5016914	ENSMUSP00000079180	ENSMUSP00000020440	0	0	0	0	0.271	0	0	0.238	0.421
Inpp5d	Bcl2a1b	5034992	5025951	ENSMUSP00000127941	ENSMUSP00000065612	0	0	0	0	0.370	0	0	0.119	0.421
Usmg5	Ndufa7	5029742	5021910	ENSMUSP00000093713	ENSMUSP00000039692	0	0	0	0	0.237	0	0	0.273	0.421
H3f3b	Smc3	5031582	5018409	ENSMUSP00000102062	ENSMUSP00000025930	0	0	0	0	0.098	0.250	0	0.214	0.421
Ythdc1	Ccnl1	5021813	5019346	ENSMUSP00000039133	ENSMUSP00000029416	0	0	0	0	0.370	0	0	0.119	0.421
Tceb2	Hint1	5026018	5016935	ENSMUSP00000066210	ENSMUSP00000020504	0	0	0	0	0.421	0	0	0	0.421
Kmt2e	Arid4a	5029548	5021177	ENSMUSP00000092569	ENSMUSP00000035512	0	0	0	0	0.222	0.183	0	0.163	0.421
Clec4n	Ly86	5017993	5017331	ENSMUSP00000024118	ENSMUSP00000021860	0	0	0	0	0.417	0	0	0.047	0.421
Nipbl	Ccar1	5025105	5016866	ENSMUSP00000059385	ENSMUSP00000020268	0	0	0	0	0.419	0	0	0.043	0.420
Atp6v0e	Gns	5034926	5022477	ENSMUSP00000127552	ENSMUSP00000043167	0	0	0	0	0	0	0	0.420	0.420
Spcs2	Rrbp1	5022152	5016423	ENSMUSP00000041152	ENSMUSP00000016072	0	0	0	0	0	0	0	0.421	0.420
Inpp5d	Arhgap30	5034992	5025106	ENSMUSP00000127941	ENSMUSP00000059389	0	0	0	0	0.420	0	0	0	0.420
St13	Dnaja1	5035408	5019579	ENSMUSP00000130195	ENSMUSP00000030118	0	0	0	0	0.149	0	0	0.346	0.420
Chd7	Paf1	5025063	5015658	ENSMUSP00000059079	ENSMUSP00000003529	0	0	0	0	0.062	0.362	0	0.110	0.420
Lgals3	Lyz2	5033731	5029184	ENSMUSP00000114350	ENSMUSP00000089801	0	0	0	0	0.193	0	0	0.310	0.420
Uba52	H2afj	5034113	5027109	ENSMUSP00000120096	ENSMUSP00000074142	0	0	0	0	0.080	0.382	0	0.062	0.420
Chd3	Smarca4	5031994	5020945	ENSMUSP00000104301	ENSMUSP00000034707	0	0	0	0.642	0.142	0.153	0	0.667	0.419
Lyz1	Clec4n	5029183	5017993	ENSMUSP00000089800	ENSMUSP00000024118	0	0	0	0	0.419	0	0	0	0.419
Rpl36	Ndufa7	5027972	5021910	ENSMUSP00000079340	ENSMUSP00000039692	0	0	0	0	0.419	0	0	0	0.419
Cd14	Ccl7	5024683	5017073	ENSMUSP00000056669	ENSMUSP00000021011	0	0	0	0	0.230	0	0	0.277	0.419
Brd4	Dnmt3a	5033502	5017067	ENSMUSP00000113070	ENSMUSP00000020991	0	0	0	0	0.061	0.058	0	0.396	0.419
Tceb2	Rpl37a	5026018	5025033	ENSMUSP00000066210	ENSMUSP00000058919	0	0	0	0	0.419	0	0	0	0.419
Rbm39	Nipbl	5032161	5025105	ENSMUSP00000105216	ENSMUSP00000059385	0	0	0	0	0.419	0	0	0	0.419
Ndufa13	Rpl36	5032274	5027972	ENSMUSP00000105796	ENSMUSP00000079340	0	0	0	0	0.418	0	0	0	0.418
Tmem256	Atp6v1f	5029390	5015748	ENSMUSP00000091608	ENSMUSP00000004396	0	0	0	0	0.418	0	0	0	0.418
Brd4	Trip12	5033502	5018802	ENSMUSP00000113070	ENSMUSP00000027421	0	0	0	0	0.414	0	0	0.049	0.418
Prrc2c	Map7d1	5036852	5024319	ENSMUSP00000138433	ENSMUSP00000054338	0	0	0	0	0	0	0	0.418	0.418
Socs3	Retnla	5025071	5017783	ENSMUSP00000059129	ENSMUSP00000023329	0	0	0	0	0	0	0	0.418	0.418
Ash1l	Arid4a	5037095	5021177	ENSMUSP00000140251	ENSMUSP00000035512	0	0	0	0	0.293	0.172	0	0.086	0.418
Cd68	Wfdc17	5031990	5029247	ENSMUSP00000104294	ENSMUSP00000090511	0	0	0	0	0.344	0	0	0.150	0.418
Bptf	Golgb1	5031630	5022830	ENSMUSP00000102374	ENSMUSP00000045239	0	0	0	0	0.418	0	0	0	0.418
Tceb2	Timm13	5026018	5016914	ENSMUSP00000066210	ENSMUSP00000020440	0	0	0	0	0.418	0	0	0	0.418
H2-Eb1	Ly86	5027110	5017331	ENSMUSP00000074143	ENSMUSP00000021860	0	0	0	0	0.418	0	0	0	0.418
Lyz2	Cyba	5029184	5016519	ENSMUSP00000089801	ENSMUSP00000017604	0	0	0	0	0.335	0	0	0.160	0.417
Golga4	Zmynd11	5028357	5025175	ENSMUSP00000081880	ENSMUSP00000059767	0	0	0	0	0.146	0	0	0.346	0.417
Atp5j	Smdt1	5017869	5017712	ENSMUSP00000023608	ENSMUSP00000023086	0	0	0	0	0.417	0	0	0	0.417
Naa15	Ncl	5019314	5018808	ENSMUSP00000029303	ENSMUSP00000027438	0	0	0	0	0.417	0	0	0	0.417
Bptf	Mb21d1	5031630	5025680	ENSMUSP00000102374	ENSMUSP00000063331	0	0	0	0	0.065	0	0	0.402	0.416
Mpeg1	Cd14	5032753	5024683	ENSMUSP00000108573	ENSMUSP00000056669	0	0	0	0	0.416	0	0	0	0.416
Brd4	Supt16	5033502	5022348	ENSMUSP00000113070	ENSMUSP00000042283	0	0	0	0	0.154	0.185	0	0.221	0.416
Cd14	C1qc	5024683	5021383	ENSMUSP00000056669	ENSMUSP00000036747	0	0	0	0	0.318	0	0	0.180	0.416
Cfdp1	Paf1	5020857	5015658	ENSMUSP00000034432	ENSMUSP00000003529	0	0	0	0	0.062	0	0	0.403	0.416
Nfe2l2	Lmna	5031055	5019455	ENSMUSP00000099733	ENSMUSP00000029699	0	0	0	0	0	0	0	0.417	0.416
Slc15a3	Cyba	5018311	5016519	ENSMUSP00000025646	ENSMUSP00000017604	0	0	0	0	0.416	0	0	0	0.416
Hspa1b	Ubb	5035960	5016738	ENSMUSP00000133815	ENSMUSP00000019649	0	0	0	0	0.062	0.135	0	0.337	0.415
Hspa9	Timm13	5018181	5016914	ENSMUSP00000025217	ENSMUSP00000020440	0	0	0	0	0.137	0	0	0.351	0.415
Gns	Aprt	5022477	5015979	ENSMUSP00000043167	ENSMUSP00000006764	0	0	0	0	0	0	0	0.415	0.415
Rsf1	Dek	5021504	5017315	ENSMUSP00000037409	ENSMUSP00000021807	0	0	0	0	0.127	0.100	0	0.316	0.415
Nolc1	Nktr	5035051	5021083	ENSMUSP00000128331	ENSMUSP00000035112	0	0	0	0	0.062	0	0	0.401	0.414
Atox1	Atp6v1f	5032024	5015748	ENSMUSP00000104485	ENSMUSP00000004396	0	0	0	0	0.398	0	0	0.066	0.414
Nfe2l2	Hsp90ab1	5031055	5018045	ENSMUSP00000099733	ENSMUSP00000024739	0	0	0	0	0	0	0	0.414	0.414
Lgals3	Calr	5033731	5015702	ENSMUSP00000114350	ENSMUSP00000003912	0	0	0	0	0	0	0	0.414	0.414
Rbm5	Srek1	5036845	5027118	ENSMUSP00000138379	ENSMUSP00000074196	0	0	0	0	0.181	0.050	0	0.305	0.413
Rps16	Slc25a5	5031918	5016454	ENSMUSP00000103940	ENSMUSP00000016463	0	0	0	0	0.339	0.142	0	0.049	0.413
H2-Eb1	H2-M2	5027110	5016452	ENSMUSP00000074143	ENSMUSP00000016427	0	0	0	0	0.124	0.048	0	0.353	0.413
Rbm25	Nktr	5023404	5021083	ENSMUSP00000048470	ENSMUSP00000035112	0	0	0	0	0.412	0	0	0	0.412
Hspa1b	Lmna	5035960	5019455	ENSMUSP00000133815	ENSMUSP00000029699	0	0	0	0	0.048	0.099	0	0.370	0.412
Bcl2a1b	H2-Aa	5025951	5022978	ENSMUSP00000065612	ENSMUSP00000046105	0	0	0	0	0.401	0	0	0.060	0.412
Purb	Nipbl	5036491	5025105	ENSMUSP00000136957	ENSMUSP00000059385	0	0	0	0	0	0	0	0.412	0.412
Inpp5d	Cd81	5034992	5022580	ENSMUSP00000127941	ENSMUSP00000043768	0	0	0	0	0	0	0	0.412	0.412
Trip12	Luc7l3	5018802	5017139	ENSMUSP00000027421	ENSMUSP00000021226	0	0	0	0	0.134	0	0	0.349	0.412
Naa15	Gtpbp4	5019314	5017245	ENSMUSP00000029303	ENSMUSP00000021574	0	0	0	0	0.411	0	0	0	0.411
Eif4a1	Rps24	5034839	5034648	ENSMUSP00000127034	ENSMUSP00000125977	0	0	0	0	0.353	0.071	0	0.099	0.411
Eef1g	Abcf1	5029779	5021404	ENSMUSP00000093955	ENSMUSP00000036881	0	0	0	0	0.136	0.239	0	0.176	0.411
Tgfbr1	Gdf15	5016048	5015689	ENSMUSP00000007757	ENSMUSP00000003808	0	0	0	0	0	0.272	0	0.224	0.411
H2-Eb1	Bcl2a1b	5027110	5025951	ENSMUSP00000074143	ENSMUSP00000065612	0	0	0	0	0.411	0	0	0	0.411
Il1r2	Ccl7	5018746	5017073	ENSMUSP00000027243	ENSMUSP00000021011	0	0	0	0	0.102	0	0	0.370	0.410
Smdt1	Hint1	5017712	5016935	ENSMUSP00000023086	ENSMUSP00000020504	0	0	0	0	0.410	0	0	0	0.410
Clec4d	Slc15a3	5020210	5018311	ENSMUSP00000032240	ENSMUSP00000025646	0	0	0	0	0.410	0	0	0	0.410
H3f3b	Spty2d1	5031582	5025117	ENSMUSP00000102062	ENSMUSP00000059457	0	0	0	0	0	0.411	0	0	0.410
Cd14	Cybb	5024683	5016368	ENSMUSP00000056669	ENSMUSP00000015484	0	0	0	0	0.272	0	0	0.223	0.410
Eif4b	Eif5a	5034963	5023125	ENSMUSP00000127774	ENSMUSP00000047008	0	0	0	0	0.126	0.198	0	0.226	0.410
Eif4b	Sf3b2	5034963	5018354	ENSMUSP00000127774	ENSMUSP00000025774	0	0	0	0	0.098	0.353	0	0.069	0.409
Hnrnpul2	Safb2	5029858	5027255	ENSMUSP00000094515	ENSMUSP00000074953	0	0	0	0	0.111	0.310	0	0.114	0.409
Fyb	Ly86	5028981	5017331	ENSMUSP00000087947	ENSMUSP00000021860	0	0	0	0	0.409	0	0	0	0.409
Hspa1b	Rpl3	5035960	5028126	ENSMUSP00000133815	ENSMUSP00000080354	0.043	0	0	0	0.231	0.074	0	0.235	0.409
Safb2	Snrnp70	5027255	5027114	ENSMUSP00000074953	ENSMUSP00000074160	0	0	0	0	0.194	0.201	0	0.157	0.409
Kat6a	Dnmt3a	5021633	5017067	ENSMUSP00000038181	ENSMUSP00000020991	0	0	0	0	0.062	0	0	0.396	0.409
Psmb1	Rps5	5016329	5015759	ENSMUSP00000014913	ENSMUSP00000004554	0	0	0	0	0.349	0.072	0	0.099	0.409
Lgals1	Lmna	5028869	5019455	ENSMUSP00000086795	ENSMUSP00000029699	0	0	0	0	0.226	0.050	0	0.260	0.409
Rplp0	Atp5o	5028544	5017883	ENSMUSP00000083705	ENSMUSP00000023677	0	0	0	0	0.302	0	0	0.188	0.409
Rpl37a	Mrpl33	5025033	5019850	ENSMUSP00000058919	ENSMUSP00000031024	0	0	0	0	0.136	0	0	0.343	0.409
Eif5a	Hsp90ab1	5023125	5018045	ENSMUSP00000047008	ENSMUSP00000024739	0	0	0	0	0.330	0	0	0.153	0.409
Msn	Cd63	5033503	5031352	ENSMUSP00000113071	ENSMUSP00000100862	0	0	0	0	0.109	0.072	0	0.341	0.408
Iqgap1	Macf1	5035041	5034076	ENSMUSP00000128278	ENSMUSP00000119600	0	0	0	0	0.062	0.051	0	0.388	0.408
Rpl29	Eif5b	5028103	5018750	ENSMUSP00000080203	ENSMUSP00000027252	0	0	0	0	0.062	0.361	0	0.092	0.408
Hnrnpul2	Acin1	5029858	5017621	ENSMUSP00000094515	ENSMUSP00000022793	0	0	0	0	0.062	0	0	0.395	0.408
Hspa1b	Nfe2l2	5035960	5031055	ENSMUSP00000133815	ENSMUSP00000099733	0	0	0	0	0	0.058	0	0.398	0.408
Ssrp1	Abcf1	5027581	5021404	ENSMUSP00000076971	ENSMUSP00000036881	0	0	0	0	0.191	0	0	0.298	0.408
Rps16	Ndufb8	5031918	5018490	ENSMUSP00000103940	ENSMUSP00000026222	0	0	0	0	0.109	0	0	0.363	0.408
Ndufb8	Smdt1	5018490	5017712	ENSMUSP00000026222	ENSMUSP00000023086	0	0	0	0	0.407	0	0	0	0.407
Hnrnpa2b1	Rbm39	5033031	5032161	ENSMUSP00000110103	ENSMUSP00000105216	0	0	0	0.610	0.184	0.218	0	0.308	0.407
Dek	Cybb	5017315	5016368	ENSMUSP00000021807	ENSMUSP00000015484	0	0	0	0	0	0	0	0.407	0.407
Prdx1	Calr	5033716	5015702	ENSMUSP00000114159	ENSMUSP00000003912	0	0	0	0	0.061	0.047	0	0.390	0.407
Lgals3	Retnla	5033731	5017783	ENSMUSP00000114350	ENSMUSP00000023329	0	0	0	0	0.057	0	0	0.397	0.407
Hnrnpa2b1	Ddx21	5033031	5022401	ENSMUSP00000110103	ENSMUSP00000042691	0	0	0	0	0.114	0.212	0	0.217	0.406
Brd4	Ddx21	5033502	5022401	ENSMUSP00000113070	ENSMUSP00000042691	0	0	0	0	0.228	0.092	0	0.221	0.406
Metap2	Cybb	5036796	5016368	ENSMUSP00000138006	ENSMUSP00000015484	0	0	0	0	0.061	0	0	0.394	0.406
Rpl29	Hsp90ab1	5028103	5018045	ENSMUSP00000080203	ENSMUSP00000024739	0	0	0	0	0.104	0.339	0	0.077	0.406
Slc15a3	Clec4n	5018311	5017993	ENSMUSP00000025646	ENSMUSP00000024118	0	0	0	0	0.406	0	0	0	0.406
Rps19	Ncl	5031943	5018808	ENSMUSP00000104067	ENSMUSP00000027438	0	0	0	0	0.161	0.121	0	0.260	0.406
Tma7	Rps25	5035873	5027947	ENSMUSP00000133026	ENSMUSP00000079180	0	0	0	0	0.367	0	0	0.100	0.406
Myl6	Myl12a	5035131	5034330	ENSMUSP00000128803	ENSMUSP00000123412	0	0	0	0.756	0.158	0.197	0	0.663	0.406
